2.011363636,3.10024653,0
2.011363636,3.0859974,0
2.011363636,3.0859974,0
2.011363636,3.0859974,0
1.98125,3.0859974,0
1.98125,3.07776215,0
1.98125,3.07776215,0
1.98125,3.07776215,0
1.993055556,3.07776215,0
1.993055556,3.08988802,0
1.993055556,3.08988802,0
1.993055556,3.08988802,0
1.997916667,3.08988802,0
1.997916667,3.10272396,0
1.997916667,3.10272396,0
1.997916667,3.10272396,0
1.988888889,3.10272396,0
1.988888889,3.12586111,0
1.988888889,3.12586111,0
1.988888889,3.12586111,0
1.997916667,3.12586111,0
1.997916667,3.07407118,0
1.997916667,3.07407118,0
1.997916667,3.07407118,0
1.986111111,3.07407118,0
1.986111111,3.11274306,0
1.986111111,3.11274306,0
1.986111111,3.11274306,0
1.997916667,3.11274306,0
1.997916667,3.11885677,0
1.997916667,3.11885677,0
1.997916667,3.11885677,0
1.975,3.11885677,0
1.975,3.08911198,0
1.975,3.08911198,0
1.975,3.08911198,0
2.0125,3.08911198,0
2.0125,3.08626476,0
2.0125,3.08626476,0
2.0125,3.08626476,0
1.981944444,3.08626476,0
1.981944444,3.09603299,0
1.981944444,3.09603299,0
1.981944444,3.09603299,0
1.995833333,3.09603299,0
1.995833333,3.11253646,0
1.995833333,3.11253646,0
1.995833333,3.11253646,0
1.980555556,3.11253646,0
1.980555556,3.0939349,0
1.980555556,3.0939349,0
1.980555556,3.0939349,0
1.995138889,3.0939349,0
1.995138889,3.15905382,0
1.995138889,3.15905382,0
1.995138889,3.15905382,0
2.022222222,3.15905382,0
2.022222222,3.10344184,0
2.022222222,3.10344184,0
2.022222222,3.10344184,0
1.996527778,3.10344184,0
1.996527778,3.07662847,0
1.996527778,3.07662847,0
1.996527778,3.07662847,0
2.03125,3.07662847,0
2.03125,3.13276823,0
2.03125,3.13276823,0
2.03125,3.13276823,0
2,3.13276823,0
2,3.0933316,0
2,3.0933316,0
2,3.0933316,0
1.986805556,3.0933316,0
1.986805556,3.06648177,0
1.986805556,3.06648177,0
1.986805556,3.06648177,0
2.110416667,3.06648177,0.001003532
2.110416667,3.08414236,0.001003532
2.110416667,3.08414236,0.001003532
2.110416667,3.08414236,0.001003532
1.992361111,3.08414236,0
1.992361111,3.1009592,0
1.992361111,3.1009592,0
1.992361111,3.1009592,0
2.079166667,3.1009592,0
2.079166667,3.12346181,0
2.079166667,3.12346181,0
2.079166667,3.12346181,0
2.002777778,3.12346181,0
2.002777778,3.09430642,0
2.002777778,3.09430642,0
2.002777778,3.09430642,0
1.989583333,3.09430642,0
1.989583333,3.08984201,0
1.989583333,3.08984201,0
1.989583333,3.08984201,0
2,3.08984201,0
2,3.08155208,0
2,3.08155208,0
2,3.08155208,0
2.033333333,3.08155208,0
2.033333333,3.05650781,0
2.033333333,3.05650781,0
2.033333333,3.05650781,0
2.055555556,3.05650781,0
2.055555556,3.06648785,0
2.055555556,3.06648785,0
2.055555556,3.06648785,0
1.963194444,3.06648785,0
1.963194444,3.10336458,0
1.963194444,3.10336458,0
1.963194444,3.10336458,0
1.9742877,3.10336458,0
1.9742877,3.08936111,0
1.9742877,3.08936111,0
1.9742877,3.08936111,0
1.9875,3.08936111,0
1.9875,3.10582552,0
1.9875,3.10582552,0
1.9875,3.10582552,0
2.004861111,3.10582552,0
2.004861111,3.07486632,0
2.004861111,3.07486632,0
2.004861111,3.07486632,0
1.995138889,3.07486632,0
1.995138889,3.08406858,0
1.995138889,3.08406858,0
1.995138889,3.08406858,0
1.963888889,3.08406858,0
1.963888889,3.08926128,0
1.963888889,3.08926128,0
